dogid,BreedGroup,Sex,WeightKG,WeightKGCat,AgeAtEvalYRS,AgeAtEvalYrsCat,isneutered,neuterageYrs,NeuterAgeCat,neuteredwhy,whereacquired,AgeAcquiredYRS,AgeAcquiredYRSCat,HealthProblems,roles,firstowned,ownedamount,aschild,otherdogs,otherdogsage,Fear43,Fear47,NonSocFear,TouchSen
8730,Toys,1,5.85,.00,2.00,1.00,1,0.38,.00,8,1,0.19,.00,0,4,0,1,0,1,6,0,1,0.67,0.75
8731,Toys,0,8.10,.00,1.15,1.00,1,0.35,.00,7,5,0.19,.00,0,2,0,1,0,1,1,1,0,0.50,1.00
8732,Terrier,0,6.30,.00,1.50,1.00,1,0.33,.00,4,1,0.15,.00,0,2,0,2,1,1,3,0,0,0.17,0.00
8733,Working,0,23.85,1.00,2.50,1.00,1,0.50,.00,7,5,0.38,.00,0,2,0,0,1,1,1,0,1,0.83,0.00
8734,Working,0,25.65,1.00,3.00,1.00,1,2.00,3.00,7,5,2.00,1.00,1,3,0,1,1,1,6,0,0,0.00,0.25
8735,Gundogs,0,32.40,1.00,5.00,2.00,1,0.58,1.00,6,1,0.15,.00,0,2,0,2,1,1,6,1,1,0.33,0.50
8737,Gundogs,0,25.20,1.00,1.50,1.00,1,0.58,1.00,6,1,0.13,.00,0,2,0,2,1,1,1,1,1,0.67,0.75
8738,Gundogs,0,40.50,1.00,5.00,2.00,1,0.50,.00,0,1,0.15,.00,0,2,1,4,1,0,0,2,0,0.33,2.50
8739,Non-Sporting,1,22.50,1.00,4.00,2.00,1,2.00,3.00,0,1,0.19,.00,0,0,0,1,1,0,0,3,0,0.00,1.50
8742,Gundogs,0,27.00,1.00,4.00,2.00,1,0.50,.00,0,1,0.23,.00,0,2,0,1,1,1,1,0,0,0.40,0.50
8743,Mixed Breed/Unknown,1,22.50,1.00,3.17,2.00,1,1.92,3.00,7,5,2.00,1.00,0,2,0,0,1,0,0,1,1,1.33,1.50
8744,Working,1,31.50,1.00,7.02,2.00,1,0.33,.00,6,1,0.15,.00,0,2,0,1,1,0,0,1,0,0.00,0.75
8746,Non-Sporting,1,45.00,1.00,3.00,1.00,1,0.37,.00,5,1,0.19,.00,0,2,1,4,0,1,6,0,0,1.00,1.00
8747,Working,0,14.85,.00,5.00,2.00,1,1.08,2.00,2,5,1.00,1.00,0,2,0,3,1,1,2,3,4,2.50,2.25
8748,Utility,0,36.00,1.00,7.02,2.00,1,0.50,.00,0,1,0.13,.00,0,2,0,3,1,1,3,0,0,0.00,0.00
8749,Gundogs,0,32.85,1.00,7.02,2.00,1,1.00,1.00,8,5,6.00,2.00,0,2,0,0,0,0,0,0,0,0.83,0.00
8750,Working,0,15.75,.00,0.50,.00,1,0.67,1.00,7,5,1.00,1.00,0,2,0,3,1,1,7,2,4,4.00,1.00
8751,Gundogs,0,21.15,.00,5.00,2.00,1,1.08,2.00,7,5,1.00,1.00,1,2,0,3,1,1,2,2,2,1.60,0.75
8756,Working,1,36.00,1.00,7.02,2.00,1,2.00,3.00,8,3,0.19,.00,1,2,0,0,0,1,3,2,1,0.17,0.50
8757,Working,1,15.75,.00,7.02,2.00,1,0.92,1.00,7,5,1.00,1.00,1,2,0,3,1,1,6,0,1,2.00,0.50
8758,Toys,0,6.75,.00,3.00,1.00,0,0.00,.00,3,3,1.08,1.00,0,2,1,4,0,0,0,0,0,0.33,0.00
8759,Mixed Breed/Unknown,1,5.40,.00,5.00,2.00,1,0.50,.00,0,6,0.23,.00,1,2,0,0,1,0,0,1,0,0.83,1.00
8760,Gundogs,1,29.25,1.00,6.00,2.00,1,1.50,2.00,0,5,1.50,1.00,0,2,0,2,1,1,3,0,0,#NULL!,0.25
8763,Gundogs,0,28.80,1.00,7.02,2.00,1,0.50,.00,0,3,0.13,.00,0,2,0,0,1,1,5,0,2,1.50,0.25
8764,Gundogs,0,10.35,.00,3.50,2.00,1,1.25,2.00,0,5,1.25,1.00,0,2,0,0,1,0,0,2,2,2.50,1.50
8765,Working,0,29.25,1.00,5.00,2.00,1,0.50,.00,4,5,0.33,.00,0,2,1,4,0,0,0,0,2,1.33,0.00
8767,Gundogs,1,76.50,1.00,6.00,2.00,1,0.50,.00,0,1,0.15,.00,0,2,1,4,1,0,0,0,1,1.00,0.00
8769,Utility,1,29.25,1.00,10.02,2.00,1,0.25,.00,0,1,0.19,.00,1,2,1,4,0,0,0,0,0,1.17,0.00
8771,Hounds,0,19.80,.00,7.02,2.00,0,0.00,.00,3,1,0.15,.00,0,2,0,0,1,1,5,0,0,0.33,0.50
8772,Toys,0,9.00,.00,6.00,2.00,1,0.50,.00,7,1,0.15,.00,0,2,1,4,1,1,3,1,0,0.67,1.00
8773,Toys,0,11.25,.00,4.00,2.00,1,0.50,.00,7,1,0.15,.00,0,2,0,0,1,1,1,1,1,1.00,0.75
8774,Gundogs,1,29.25,1.00,5.00,2.00,1,0.75,1.00,0,1,0.15,.00,0,2,1,4,1,0,0,0,0,0.83,0.00
8775,Mixed Breed/Unknown,0,11.25,.00,7.02,2.00,1,0.50,.00,0,4,0.17,.00,0,2,0,0,1,1,7,1,0,0.33,1.00
8778,Working,1,34.65,1.00,2.00,1.00,0,0.00,.00,3,1,0.15,.00,0,3,0,1,1,1,1,0,0,0.00,0.00
8779,Gundogs,0,31.50,1.00,8.02,2.00,1,1.00,1.00,7,5,1.50,1.00,0,2,0,2,1,1,3,0,1,0.83,0.50
8782,Mixed Breed/Unknown,0,4.95,.00,0.50,.00,1,0.50,.00,6,4,0.17,.00,0,2,0,0,1,0,0,1,1,0.50,0.67
8783,Mixed Breed/Unknown,1,4.50,.00,0.83,1.00,1,0.67,1.00,0,1,0.19,.00,0,2,0,1,1,0,0,0,0,0.50,0.25
8784,Mixed Breed/Unknown,1,18.00,.00,3.00,1.00,1,0.15,.00,0,5,0.15,.00,0,2,0,1,1,1,3,2,3,1.00,1.25
8785,Gundogs,1,44.10,1.00,5.00,2.00,1,0.50,.00,0,2,1.50,1.00,0,2,0,0,0,0,0,2,1,0.33,0.50
8787,Toys,1,7.65,.00,5.00,2.00,1,0.50,.00,0,1,0.15,.00,0,2,0,2,1,0,0,1,0,0.83,0.25
8788,Toys,0,5.85,.00,2.00,1.00,1,0.50,.00,7,1,0.42,.00,0,2,0,1,0,1,1,2,1,1.00,0.50
8789,Gundogs,1,29.25,1.00,2.00,1.00,1,0.50,.00,0,5,0.27,.00,0,3,0,1,1,0,0,1,1,0.17,0.50
8794,Utility,1,28.35,1.00,8.02,2.00,1,0.50,.00,5,1,0.15,.00,1,2,0,2,1,1,6,0,0,0.00,0.25
8795,Gundogs,1,18.90,.00,2.00,1.00,1,0.67,1.00,0,1,0.17,.00,0,2,0,0,1,0,0,2,0,0.17,0.67
8796,Toys,0,2.70,.00,1.00,1.00,1,0.38,.00,5,1,0.15,.00,0,2,1,4,0,0,0,4,4,1.67,2.75
8798,Utility,1,51.75,1.00,3.00,1.00,0,0.00,.00,3,1,0.75,1.00,0,2,0,1,1,0,0,1,4,1.00,0.25
8799,Mixed Breed/Unknown,1,33.75,1.00,5.50,2.00,1,0.50,.00,0,6,1.00,1.00,0,2,1,4,0,0,0,2,1,1.00,0.75
8800,Working,1,35.10,1.00,7.52,2.00,1,6.00,3.00,5,5,6.00,2.00,1,2,0,1,1,1,5,2,3,0.83,2.50
8801,Mixed Breed/Unknown,1,12.15,.00,7.02,2.00,1,1.50,2.00,5,3,1.50,1.00,1,2,0,1,1,1,5,3,4,3.33,2.50
8803,Working,0,15.75,.00,9.02,2.00,1,0.50,.00,0,1,0.23,.00,0,3,1,4,1,1,6,0,0,0.00,0.00
8804,Working,1,13.50,.00,2.00,1.00,1,0.75,1.00,0,1,0.15,.00,0,2,0,0,1,1,3,2,3,2.17,1.00
8805,Working,0,15.75,.00,0.90,1.00,1,0.83,1.00,0,1,0.83,1.00,0,2,0,0,1,1,1,4,3,2.00,1.75
8806,Gundogs,0,11.70,.00,7.02,2.00,1,0.67,1.00,5,1,0.23,.00,0,3,0,3,1,0,0,0,1,0.50,0.00
8808,Gundogs,1,34.20,1.00,10.02,2.00,1,0.50,.00,0,1,0.15,.00,0,2,0,1,1,0,0,1,1,0.33,2.00
8813,Working,1,15.75,.00,8.02,2.00,1,1.50,2.00,0,1,0.23,.00,0,2,0,3,1,1,3,0,0,1.00,0.50
8814,Gundogs,0,27.00,1.00,4.00,2.00,1,0.50,.00,0,1,0.17,.00,0,3,0,2,1,1,1,0,1,0.33,0.00
8815,Mixed Breed/Unknown,1,36.00,1.00,4.00,2.00,1,0.50,.00,8,5,0.67,1.00,0,2,0,0,1,1,6,2,0,0.17,0.50
8816,Working,1,20.25,.00,1.08,1.00,1,0.42,.00,0,6,0.42,.00,0,2,0,0,1,1,1,2,0,0.00,1.00
8817,Utility,1,36.90,1.00,3.00,1.00,1,0.42,.00,7,5,0.50,.00,1,2,0,2,1,1,5,0,0,0.00,0.00
8818,Gundogs,0,44.10,1.00,10.02,2.00,1,0.50,.00,0,1,0.17,.00,0,2,0,2,1,1,6,1,1,1.00,0.25
8820,Mixed Breed/Unknown,1,22.50,1.00,4.00,2.00,1,0.67,1.00,0,6,0.50,.00,0,2,1,4,1,0,0,2,2,1.83,1.50
8821,Toys,0,1.35,.00,0.58,1.00,1,0.50,.00,4,2,0.50,.00,0,2,1,4,1,0,0,1,4,2.00,1.33
8826,Gundogs,1,43.20,1.00,8.02,2.00,1,0.50,.00,0,1,0.15,.00,0,2,0,1,1,0,0,0,0,0.00,0.00
8827,Working,1,9.90,.00,13.04,2.00,1,3.00,3.00,0,2,6.00,2.00,0,2,0,1,1,0,0,1,4,2.00,0.25
8828,Working,0,29.25,1.00,6.00,2.00,1,0.33,.00,0,1,0.15,.00,0,2,0,1,1,0,0,0,0,1.33,1.75
8830,Terrier,0,9.00,.00,1.00,1.00,1,1.33,2.00,0,1,0.23,.00,0,2,0,3,1,1,3,1,0,0.17,2.00
8831,Working,0,49.50,1.00,7.02,2.00,1,1.33,2.00,8,1,0.19,.00,0,0,0,3,1,1,6,0,0,0.00,0.25
8834,Utility,1,38.25,1.00,3.00,1.00,0,0.00,.00,3,1,0.15,.00,0,0,0,3,1,1,6,0,0,0.00,0.00
8837,Utility,0,40.50,1.00,1.25,1.00,0,0.00,.00,3,1,0.19,.00,0,0,0,3,1,1,3,0,0,0.00,0.75
8838,Toys,0,8.10,.00,3.00,1.00,1,0.75,1.00,7,5,0.75,1.00,0,2,0,3,1,1,3,3,3,2.20,1.25
8840,Mixed Breed/Unknown,0,15.75,.00,1.15,1.00,1,0.06,.00,7,2,0.15,.00,1,2,0,3,1,1,7,2,2,1.50,1.33
8842,Mixed Breed/Unknown,1,24.75,1.00,7.02,2.00,1,0.58,1.00,7,5,0.58,1.00,0,2,1,4,0,0,0,2,2,1.50,1.25
8844,Toys,1,3.60,.00,8.02,2.00,1,7.00,3.00,7,5,6.00,2.00,1,2,0,0,1,1,6,2,1,0.33,0.75
8845,Utility,1,20.25,.00,2.00,1.00,1,0.58,1.00,4,1,0.17,.00,0,2,0,3,1,1,1,0,1,0.50,0.00
8846,Mixed Breed/Unknown,0,22.50,1.00,8.02,2.00,1,0.15,.00,8,6,1.50,1.00,0,2,0,1,1,1,6,4,4,2.50,2.50
8847,Mixed Breed/Unknown,0,31.50,1.00,1.50,1.00,1,0.17,.00,7,5,0.19,.00,0,2,0,1,1,1,1,0,1,0.17,1.00
8848,Working,0,39.60,1.00,5.00,2.00,1,0.50,.00,0,1,0.15,.00,1,2,0,1,0,1,6,0,1,0.50,0.00
8849,Mixed Breed/Unknown,1,35.10,1.00,7.02,2.00,1,0.42,.00,6,2,0.15,.00,0,2,0,0,1,0,0,1,0,0.33,0.25
8850,Mixed Breed/Unknown,1,29.25,1.00,4.00,2.00,1,0.50,.00,7,5,0.42,.00,0,2,0,1,0,1,1,0,0,0.00,0.00
8851,Mixed Breed/Unknown,1,24.75,1.00,9.52,2.00,1,0.50,.00,0,2,0.15,.00,0,2,0,0,1,1,5,1,1,0.17,0.25
8853,Utility,0,47.25,1.00,2.00,1.00,0,0.00,.00,3,1,0.13,.00,0,0,0,1,1,1,1,1,0,0.50,0.25
8855,Terrier,1,7.20,.00,7.02,2.00,1,1.00,1.00,6,1,0.50,.00,0,2,0,1,1,0,0,3,0,0.83,1.00
8856,Toys,1,5.85,.00,9.02,2.00,1,0.50,.00,3,5,7.17,2.00,0,2,0,1,1,0,0,0,0,#NULL!,0.67
8857,Working,0,22.50,1.00,3.50,2.00,1,0.50,.00,0,1,0.19,.00,0,2,0,1,1,1,5,2,1,1.17,0.75
8858,Hounds,1,3.15,.00,2.50,1.00,1,1.00,1.00,0,3,0.08,.00,0,2,0,1,1,1,6,0,0,0.17,0.00
8859,Gundogs,0,29.25,1.00,0.58,1.00,0,0.00,.00,3,1,0.17,.00,0,2,0,0,1,1,1,1,1,0.33,0.25
8862,Working,1,14.40,.00,0.90,1.00,1,0.50,.00,0,1,0.13,.00,0,2,0,1,1,0,0,0,0,1.00,0.75
8864,Working,1,15.75,.00,3.50,2.00,1,0.50,.00,0,5,0.33,.00,1,2,0,1,1,1,5,2,1,1.00,1.00
8865,Non-Sporting,0,20.70,.00,10.02,2.00,1,2.00,3.00,5,1,0.15,.00,1,2,0,2,1,0,0,1,0,0.17,0.25
8866,Mixed Breed/Unknown,1,18.00,.00,4.50,2.00,1,0.50,.00,8,5,3.00,1.00,0,2,0,1,1,1,6,1,1,1.00,0.33
8868,Gundogs,1,32.40,1.00,4.92,2.00,1,0.50,.00,0,5,0.33,.00,0,2,1,4,1,0,0,0,0,0.00,0.00
8869,Non-Sporting,1,4.95,.00,3.00,1.00,1,0.50,.00,0,1,0.23,.00,0,2,0,1,1,1,1,2,2,2.17,0.75
8871,Mixed Breed/Unknown,0,36.00,1.00,8.02,2.00,1,1.42,2.00,7,5,1.33,1.00,0,2,0,1,1,0,0,1,2,1.83,1.00
8872,Hounds,0,13.50,.00,4.00,2.00,1,0.58,1.00,6,5,1.17,1.00,0,2,0,0,1,1,1,1,2,1.17,1.00
8873,Working,1,15.75,.00,2.00,1.00,1,0.50,.00,7,5,0.23,.00,0,2,0,0,1,1,2,0,0,0.50,0.00
8874,Hounds,0,13.50,.00,9.02,2.00,1,8.00,3.00,7,5,8.33,2.00,0,1,0,0,1,1,6,1,1,0.17,0.75
8875,Hounds,1,42.30,1.00,10.02,2.00,1,3.00,3.00,5,1,0.13,.00,0,0,0,3,1,1,6,0,1,0.83,0.50
8876,Gundogs,1,27.00,1.00,4.00,2.00,1,0.75,1.00,0,1,0.42,.00,1,1,0,1,1,0,0,0,0,0.50,0.75
8877,Terrier,0,9.00,.00,17.04,2.00,1,0.50,.00,0,1,0.15,.00,1,2,1,4,1,1,6,0,0,0.00,0.25
8878,Gundogs,0,33.75,1.00,5.00,2.00,1,0.50,.00,0,1,0.15,.00,0,2,0,1,1,1,1,1,0,0.00,0.50
8880,Gundogs,1,24.75,1.00,1.90,1.00,1,0.46,.00,0,2,0.92,1.00,1,2,0,1,1,0,0,4,2,1.17,3.00
8883,Gundogs,0,37.80,1.00,4.00,2.00,0,0.00,.00,3,1,0.12,.00,0,0,0,0,1,1,6,0,0,0.00,0.00
8885,Gundogs,0,43.20,1.00,8.02,2.00,1,0.46,.00,0,1,0.12,.00,0,2,1,4,1,1,6,0,0,0.17,0.00
8886,Mixed Breed/Unknown,1,33.75,1.00,7.02,2.00,1,0.12,.00,0,6,1.50,1.00,0,2,0,0,1,1,6,1,2,1.00,0.25
8887,Terrier,0,8.55,.00,6.00,2.00,1,0.50,.00,0,1,0.23,.00,0,2,0,2,1,1,3,0,1,0.17,0.00
8888,Terrier,0,10.80,.00,7.02,2.00,1,0.50,.00,0,2,0.13,.00,0,2,0,2,1,1,6,0,1,0.17,0.75
8889,Terrier,0,4.50,.00,0.83,1.00,1,0.50,.00,0,1,0.12,.00,0,2,0,2,1,1,1,0,0,0.00,0.00
8892,Working,1,40.50,1.00,7.02,2.00,1,0.50,.00,0,1,0.17,.00,1,3,0,1,1,1,5,1,0,0.17,0.50
8893,Working,1,27.00,1.00,6.00,2.00,1,1.00,1.00,0,5,1.00,1.00,0,3,0,1,1,1,5,1,0,0.17,0.25
8894,Mixed Breed/Unknown,0,31.50,1.00,14.04,2.00,1,1.00,1.00,0,5,7.00,2.00,1,2,0,1,1,1,6,1,0,1.50,0.25
8895,Terrier,0,11.70,.00,10.19,2.00,1,0.50,.00,0,1,0.10,.00,0,2,0,1,1,0,0,3,0,1.17,1.25
8897,Mixed Breed/Unknown,0,11.25,.00,2.00,1.00,1,0.46,.00,7,5,2.00,1.00,0,2,1,4,1,0,0,0,1,0.50,0.00
8898,Mixed Breed/Unknown,1,13.50,.00,9.02,2.00,1,0.50,.00,6,5,0.15,.00,0,2,0,0,1,1,6,2,2,1.17,1.00
8905,Non-Sporting,1,4.05,.00,2.00,1.00,1,0.50,.00,0,3,0.25,.00,0,2,0,1,1,0,0,2,1,0.67,0.67
8907,Mixed Breed/Unknown,1,7.20,.00,4.00,2.00,1,0.75,1.00,3,5,3.17,2.00,0,2,0,0,1,0,0,2,3,1.40,1.25
8908,Working,0,22.50,1.00,2.00,1.00,1,0.50,.00,0,1,0.17,.00,0,2,0,1,1,0,0,2,0,0.80,0.75
8909,Working,1,42.75,1.00,7.02,2.00,1,1.00,1.00,2,1,3.00,1.00,0,4,0,2,0,0,0,0,1,0.33,0.25
8910,Working,1,15.75,.00,2.50,1.00,1,1.67,3.00,0,1,0.23,.00,0,2,0,1,1,0,0,1,1,1.33,0.50
8912,Utility,1,18.00,.00,1.50,1.00,1,0.83,1.00,0,1,0.15,.00,0,2,0,2,1,0,0,0,0,0.50,0.00
8913,Working,1,40.50,1.00,9.02,2.00,1,0.50,.00,8,1,0.12,.00,0,2,0,0,1,1,6,2,2,1.80,1.00
8917,Working,1,10.35,.00,10.02,2.00,1,0.67,1.00,0,1,0.17,.00,0,2,0,2,1,0,0,0,0,0.00,0.50
8921,Terrier,0,6.30,.00,6.00,2.00,1,0.50,.00,6,1,0.19,.00,1,2,0,2,1,0,0,2,0,0.50,1.00
8922,Gundogs,1,24.75,1.00,1.92,1.00,1,0.42,.00,0,2,0.92,1.00,1,2,0,1,1,0,0,4,1,0.33,2.75
8924,Utility,1,38.25,1.00,3.00,1.00,1,0.50,.00,8,6,0.33,.00,0,2,0,1,1,1,1,3,1,0.50,1.75
8925,Utility,0,13.50,.00,10.02,2.00,1,0.50,.00,0,3,0.17,.00,0,2,0,2,1,1,3,1,1,0.33,1.00
8926,Terrier,0,5.40,.00,2.12,1.00,0,0.00,.00,3,1,0.13,.00,0,2,1,4,0,0,0,1,0,0.80,0.50
8927,Utility,0,38.25,1.00,4.00,2.00,1,4.42,3.00,7,5,4.50,2.00,0,2,1,4,1,0,0,0,0,0.33,0.00
8928,Utility,0,69.75,1.00,2.50,1.00,1,1.00,1.00,4,1,0.13,.00,1,2,0,2,1,1,1,1,1,0.83,0.25
8929,Mixed Breed/Unknown,1,22.50,1.00,13.04,2.00,1,3.00,3.00,0,5,3.00,1.00,1,2,1,4,0,1,6,2,2,0.83,1.50
8930,Mixed Breed/Unknown,0,6.75,.00,3.00,1.00,1,0.50,.00,0,5,0.50,.00,0,2,0,0,0,1,1,3,0,0.67,2.75
8931,Utility,0,41.40,1.00,2.00,1.00,1,0.50,.00,7,6,0.75,1.00,0,2,0,0,1,1,1,1,2,1.50,1.50
8932,Gundogs,1,9.45,.00,0.90,1.00,1,0.50,.00,0,1,0.27,.00,0,2,1,4,1,0,0,2,2,0.50,0.67
8933,Mixed Breed/Unknown,1,32.85,1.00,5.00,2.00,1,0.50,.00,7,5,0.50,.00,0,0,0,1,1,1,1,0,2,1.17,0.00
8934,Mixed Breed/Unknown,1,17.10,.00,4.00,2.00,1,0.50,.00,0,5,0.04,.00,0,2,0,0,1,0,0,4,4,4.00,2.50
8935,Mixed Breed/Unknown,0,29.25,1.00,13.04,2.00,1,0.23,.00,0,6,0.19,.00,1,2,0,1,1,1,6,2,1,1.00,1.00
8938,Hounds,1,37.35,1.00,5.00,2.00,1,3.00,3.00,7,5,3.00,1.00,0,3,1,4,1,1,6,1,2,1.50,1.00
8940,Gundogs,1,9.45,.00,12.02,2.00,1,0.25,.00,5,1,0.12,.00,0,2,0,0,1,0,0,2,0,1.17,1.67
8941,Gundogs,1,13.50,.00,0.65,1.00,1,0.50,.00,0,1,0.23,.00,0,2,0,3,1,1,1,0,1,0.17,0.00
8943,Gundogs,0,14.85,.00,7.02,2.00,1,0.50,.00,0,5,0.33,.00,0,2,0,2,1,1,6,0,0,0.00,0.00
8944,Mixed Breed/Unknown,0,21.60,.00,2.00,1.00,1,0.42,.00,0,5,0.25,.00,1,2,0,2,1,1,3,2,2,0.67,1.00
8945,Gundogs,0,12.60,.00,0.50,.00,1,0.33,.00,0,4,0.15,.00,0,2,0,2,1,1,1,0,1,0.33,0.00
8946,Gundogs,1,16.65,.00,8.02,2.00,1,0.50,.00,7,1,0.12,.00,0,2,1,4,1,1,6,1,0,1.50,1.75
8947,Gundogs,0,11.70,.00,5.00,2.00,1,3.00,3.00,5,1,3.00,1.00,0,2,0,0,1,1,5,1,0,0.83,0.25
8948,Gundogs,0,11.70,.00,0.50,.00,1,0.42,.00,7,1,0.15,.00,0,3,0,0,1,1,2,0,0,0.33,0.25
8950,Gundogs,1,8.10,.00,0.90,1.00,1,0.58,1.00,7,1,0.58,1.00,0,2,0,1,1,0,0,2,2,1.00,0.50
8951,Utility,0,19.35,.00,1.92,1.00,0,0.00,.00,3,1,0.19,.00,0,0,0,2,1,1,3,0,0,0.00,0.00
8952,Gundogs,0,15.75,.00,7.02,2.00,1,3.00,3.00,1,0,0.00,.00,0,0,0,3,1,1,1,0,0,0.50,0.00
8953,Gundogs,1,9.90,.00,2.00,1.00,1,0.83,1.00,0,1,0.15,.00,0,2,0,1,1,1,6,0,0,1.50,0.25
8957,Gundogs,0,10.35,.00,4.00,2.00,1,0.58,1.00,7,1,0.50,.00,0,2,0,0,1,1,5,0,1,0.67,0.75
8959,Toys,0,3.60,.00,13.04,2.00,1,1.00,1.00,5,5,1.00,1.00,0,2,0,0,1,0,0,3,1,1.17,1.75
8960,Gundogs,1,6.75,.00,1.33,1.00,1,0.42,.00,0,1,0.13,.00,0,2,0,1,1,1,6,1,2,1.00,0.75
8961,Gundogs,0,8.10,.00,0.65,1.00,1,0.23,.00,0,1,0.15,.00,0,2,0,1,1,1,1,0,0,0.00,0.50
8963,Gundogs,0,17.10,.00,5.02,2.00,1,0.50,.00,6,1,0.15,.00,0,2,0,1,1,1,3,2,2,2.00,2.00
8964,Gundogs,0,11.25,.00,1.73,1.00,1,0.48,.00,7,1,0.21,.00,0,0,0,2,0,1,6,0,1,1.17,0.00
8965,Gundogs,0,13.50,.00,2.00,1.00,1,0.50,.00,7,5,0.50,.00,0,2,0,1,1,1,3,1,1,1.00,1.00
8966,Gundogs,0,6.75,.00,0.50,.00,0,0.00,.00,3,1,0.31,.00,0,2,0,1,1,1,1,1,1,1.00,1.00
8967,Utility,0,45.00,1.00,2.00,1.00,1,1.50,2.00,7,5,1.67,1.00,0,2,0,1,1,1,1,0,1,0.80,0.75
8969,Utility,0,67.50,1.00,3.00,1.00,1,0.50,.00,5,1,0.19,.00,0,2,0,0,1,0,0,4,4,3.33,4.00
8971,Gundogs,0,16.20,.00,2.00,1.00,1,0.50,.00,3,5,1.17,1.00,0,2,1,4,1,0,0,0,0,0.17,0.00
8972,Gundogs,1,11.25,.00,1.00,1.00,1,0.50,.00,5,1,0.15,.00,0,2,1,4,0,0,0,2,2,2.00,2.00
8973,Gundogs,1,29.25,1.00,5.00,2.00,1,0.50,.00,6,1,0.19,.00,0,2,0,0,0,0,0,0,0,1.50,0.50
8974,Utility,1,31.50,1.00,6.21,2.00,1,0.42,.00,5,1,0.19,.00,0,2,1,4,1,0,0,0,0,0.50,0.00
8975,Gundogs,0,18.00,.00,11.02,2.00,1,1.00,1.00,7,5,1.00,1.00,0,2,0,0,0,0,0,1,0,0.50,0.50
8977,Utility,0,18.00,.00,3.50,2.00,0,0.00,.00,3,1,0.19,.00,0,0,1,4,1,1,6,1,1,0.60,0.50
8979,Gundogs,1,8.10,.00,0.83,1.00,1,0.33,.00,4,2,0.23,.00,0,3,0,0,1,0,0,3,1,#NULL!,1.50
8981,Gundogs,1,11.25,.00,9.02,2.00,1,6.00,3.00,5,0,0.00,.00,0,0,0,3,1,1,3,0,0,0.67,0.50
8982,Gundogs,1,10.35,.00,1.00,1.00,0,0.00,.00,3,1,0.29,.00,1,2,0,0,1,0,0,2,4,2.50,0.50
8983,Toys,0,8.10,.00,4.00,2.00,1,0.33,.00,0,1,0.12,.00,0,2,0,1,1,0,0,2,0,0.00,0.50
8984,Gundogs,0,13.50,.00,6.00,2.00,1,0.42,.00,0,4,0.21,.00,0,2,1,4,0,1,6,0,1,0.60,0.67
8985,Gundogs,1,9.45,.00,4.00,2.00,1,0.50,.00,0,1,3.92,2.00,0,2,0,1,0,1,3,0,0,0.17,#NULL!
8986,Gundogs,1,8.10,.00,1.00,1.00,1,0.33,.00,7,1,0.42,.00,0,2,0,0,0,1,1,1,1,0.80,0.67
8987,Gundogs,1,10.35,.00,1.00,1.00,0,0.00,.00,3,1,0.17,.00,0,2,0,2,1,1,1,1,1,0.83,0.33
8988,Gundogs,1,11.25,.00,5.00,2.00,1,0.81,1.00,0,2,0.81,1.00,0,2,0,1,1,0,0,0,0,0.17,0.00
8989,Hounds,1,8.10,.00,2.00,1.00,1,0.50,.00,6,3,1.33,1.00,0,2,0,0,1,1,6,0,0,0.17,0.00
8990,Toys,1,9.90,.00,6.00,2.00,1,0.33,.00,0,1,0.33,.00,0,4,0,0,1,1,6,0,0,0.00,0.00
8993,Gundogs,0,16.65,.00,11.02,2.00,1,0.75,1.00,7,5,0.75,1.00,0,2,0,2,1,0,0,0,1,1.33,0.50
8996,Mixed Breed/Unknown,1,17.10,.00,4.00,2.00,1,0.50,.00,0,5,2.00,1.00,0,2,0,0,1,0,0,3,3,3.00,2.33
8997,Toys,1,5.85,.00,1.25,1.00,1,0.17,.00,0,1,0.15,.00,0,2,0,1,1,1,1,1,1,0.33,0.25
8998,Working,0,26.10,1.00,3.00,1.00,0,0.00,.00,3,1,0.15,.00,0,3,0,2,1,1,6,1,0,0.67,0.25
8999,Non-Sporting,1,5.85,.00,13.04,2.00,1,10.00,3.00,5,4,0.25,.00,0,2,0,1,1,0,0,2,0,1.67,2.50
9000,Working,0,25.65,1.00,2.00,1.00,0,0.00,.00,3,1,0.15,.00,0,3,0,2,1,1,1,0,0,0.50,0.00
9001,Gundogs,0,17.10,.00,5.00,2.00,1,0.50,.00,0,4,0.12,.00,0,2,0,0,1,0,0,0,1,0.83,0.75
9002,Working,1,29.25,1.00,0.83,1.00,0,0.00,.00,3,3,0.13,.00,0,4,0,2,1,1,1,1,3,1.67,0.25
9003,Toys,1,6.30,.00,1.15,1.00,1,0.19,.00,0,1,0.15,.00,0,2,0,1,1,1,1,0,0,0.17,0.00
9005,Utility,0,44.55,1.00,6.00,2.00,1,4.58,3.00,7,5,4.67,2.00,0,2,0,1,1,1,6,1,1,1.00,1.00
9006,Gundogs,0,13.95,.00,3.31,2.00,1,0.75,1.00,0,1,0.13,.00,0,2,0,0,1,0,0,3,3,1.83,3.00
9007,Gundogs,0,9.90,.00,0.58,1.00,1,0.50,.00,0,1,0.12,.00,0,2,0,0,1,1,2,0,0,0.00,0.00
9008,Utility,1,36.90,1.00,5.50,2.00,1,3.00,3.00,0,1,0.17,.00,0,3,0,2,1,1,3,0,0,0.00,0.00
